lgnd	886163
ccs	1576940
tgtx	1001316
cvet	1752836
hp	46765
bcc	1328581
aaww	1135185
scl	94049
ostk	1130713
pcrx	1396814
cyrx	1124524
go	1771515
cent	887733
vgr	59440
evbg	1437352
sanm	897723
indb	776901
pvg	1508844
tal	1499620
enr	1632790
shmay	1555379
ccxi	1340652
spxc	88205
twnk	1644406
hhr	1721181
iboc	315709
thnpy	1792045
pipr	1230245
lkncy	1767582
mdrx	1124804
erf	1126874
utf	1275617
omab	1378239
fss	277509
kai	886346
abr	1253986
zip	1617553
napa	1835256
esrt	1541401
epay	1073349
alhc	1832466
nhi	877860
ailih	18654
axnx	1603756
jeld	1674335
gbdc	1476765
ken	1611005
ggal	1114700
mog-a	67887
nus	1021561
cstm	1563411
tptx	1595893
aca	1739445
sage	1597553
sho	1295810
wll	1255474
enic	1659939
onem	1404123
lpsn	1102993
adv	1776661
verx	1806837
tr	98677
vrrm	1682745
fbc	1033012
aagh	1098009
lc	1409970
gms	1600438
sdgr	1490978
bcrx	882796
ptxky	1545057
cpk	19745
mgln	19411
ftai	1590364
save	1498710
vctr	1570827
fubo	1484769
uctt	1275014
ntct	1078075
hrmy	1802665
mtx	891014
ktos	1069258
epc	1096752
oas	1486159
fibk	860413
esba	1553079
nzf	1137887
riot	1167419
hmy	1023514
ciso	1777319
gdv	1260729
ebs	1367644
wsfs	828944
med	910329
wafd	936528
www	110471
wgo	107687
ng	1173420
md	893949
irt	1466085
olk	1835539
vsto	1616318
sats	1415404
xncr	1326732
tds	1051512
celz	1187953
ffbc	708955
zuo	1423774
laur	912766
b	9984
cdna	1217234
evh	1628908
rqi	1157842
wsbc	203596
gcp	1644440
cd	1807192
colb	887343
rlj	1511337
bdn	790816
fmbi	702325
uilcy	1449580
dbc	1328237
manu	1549107
vrts	883237
cort	1088856
utz	1739566
crto	1576427
stfc	874977
npo	1164863
cpe	928022
banf	760498
vcra	1129260
acls	1113232
bur	1714174
prk	805676
sasr	824410
cgau	1854640
allo	1737287
bcnay	1445168
mwa	1350593
idcc	1405495
frme	712534
clbk	1723596
ese	866706
ety	1340736
ptmn	1372807
aht	1232582
rily	1464790
dcbo	1829959
pdm	1042776
roic	1407623
pax	1825570
psmt	1041803
wish	1822250
comm	1517228
ptve	1527508
iosp	1054905
praa	1185348
gsat	1366868
nac	1074952
maxr	1121142
agio	1439222
himx	1342338
rock	912562
aat	1500217
phr	1412408
mgni	1595974
pi	1114995
fcpt	1650132
cdlx	1666071
ths	1320695
atsg	894081
bsm	1621434
ctre	1590717
gkos	1192448
sblk	1386716
odp	800240
nuv	812801
modv	1220754
teo	932470
wre	104894
gdyn	1743725
ue	1611547
smci	1375365
evt	1253327
cdxs	1200375
adx	2230
htlf	920112
prta	1559053
frg	1528930
banr	946673
vvnt	1713952
anf	1018840
rnst	715072
nxe	1698535
prgs	876167
gsky	1712923
stc	94344
kn	1587523
cbz	944148
sjw	766829
etwo	1800347
mygn	899923
bcat	1809541
skyw	793733
cnk	1385280
impjy	1437538
nvee	1532961
sbh	1368458
gnw	1276520
iba	1044896
cnr	883902
tse	1519061
hmhc	1580156
cake	887596
crsr	1743759
fcel	886128
xhr	1616000
mfa	1055160
om	1484612
jks	1481513
fbk	1649749
sfix	1576942
mnr	67625
arry	1820721
albky	902102
rvmd	1628171
vlrs	1520504
bke	885245
lyel	1806952
goev	1750153
trmk	36146
bsig	1748824
sbgi	912752
til	1789769
xper	1803696
usna	896264
bgs	1278027
vet	1293135
drh	1298946
sapmy	1062750
or	1627272
regi	1463258
cubi	1488813
sah	1043509
scgey	1449267
edit	1650664
crk	23194
eqx	1756607
mmi	1578732
rlgy	1398987
gbt	1629137
mnro	876427
ati	1018963
lnth	1521036
gsbd	1572694
pslv	1494728
nxrt	1620393
msex	66004
infn	1138639
lkfn	721994
ctos	1709682
gtn	43196
rvt	804116
skt	899715
gdot	1386278
irbt	1159167
wfrd	1603923
pagp	1581990
kar	1395942
argo	1091748
jack	807882
vcel	887359
ping	1679826
api	1802883
irwd	1446847
mgrc	752714
jps	1176433
codi	1345126
sbcf	730708
asz	1839191
vbtx	1501570
utg	1263994
xpel	1767258
rig	1451505
icfi	1362004
htgc	1280784
evri	1318568
ntb	1653242
csgs	1005757
taro	906338
atgsy	1437541
gab	794685
vtkly	913744
ari	1467760
eght	1023731
snbr	827187
dkl	1552797
play	1525769
mgpi	835011
camt	1109138
dea	1622194
ecpg	1084961
spns	885740
patk	76605
alec	1653087
extr	1078271
momo	1610601
gcmg	1819796
csiq	1375877
tvtx	1438533
bvn	1013131
noah	1499543
verv	1840574
wow	1701051
nstg	1401708
band	1514416
pgre	1605607
pfs	1178970
cash	907471
meg	1643615
hbm	1322422
cswi	1624794
pty	1190935
star	1095651
vrtv	1599489
blmn	1546417
cohu	21535
amk	1591587
forty	1045986
morf	1679363
akr	899629
myte	1831907
nmih	1547903
bdj	1332283
oi	812074
lbrt	1694028
cmpr	1262976
lev	1834974
pdo	1798618
mei	65270
egbn	1050441
sava	1069530
cdmo	704562
mtrn	1104657
btt	1528437
hope	1128361
myrg	700923
hni	48287
gwb	1613665
krg	1286043
foe	35214
mtor	1113256
hska	1038133
mfgp	1359711
fhtf	1764443
usa	799195
nwbi	1471265
tgh	1413159
mho	799292
bgcp	1094831
eurn	1604481
calm	16160
gva	861459
fvti	1626745
alex	1545654
dfh	1825088
wmk	105418
aeva	1789029
cmp	1227654
cyh	1108109
jag	1685715
cdev	1658566
nuvb	1811063
rdwr	1094366
bpiry	1437441
pmt	1464423
wrld	108385
gpre	1309402
gogl	1029145
lwlg	1325964
hcat	1636422
ty	99614
alkt	1529274
ego	918608
accd	1481646
alg	897077
kro	1257640
pubm	1422930
int	789460
pdi	1510599
hep	1283140
adct	1771910
tree	1434621
clov	1801170
mlab	724004
etg	1270523
shyf	743238
inbx	1739614
baly	1747079
prch	1784535
msge	1795250
cvii	1828248
srne	850261
huya	1728190
tslx	1508655
kahc	1843212
bbby	886158
eat	703351
jbi	1839839
osis	1039065
lnn	836157
dsl	1566388
kfrc	930420
oscr	1568651
gpro	1500435
avya	1418100
two	1465740
pten	889900
imkta	50493
nbtb	790359
eb	1475115
rpay	1720592
amrs	1365916
bma	1347426
cldx	744218
cvi	1376139
wkme	1847584
sybt	835324
lzb	57131
supn	1356576
avns	1606498
gff	50725
zeta	1851003
ako-a	925261
ssdt	1673504
bpmp	1708301
oxm	75288
ssp	832428
cccc	1662579
elf	1600033
domo	1505952
hees	1339605
plmr	1761312
krys	1711279
ahl-pc	1267395
adldy	1641427
dvax	1029142
cco	1334978
step	1796022
btegf	1279495
rtlr	1748773
twou	1459417
azul	1432364
qtrx	1503274
sgh	1616533
rdnt	790526
mag	1230992
cron	1656472
hmn	850141
crlbf	1832928
frta	1678463
ptgx	1377121
sncy	1743907
ceqp	1136352
dfin	1669811
itos	1808865
cffn	1490906
aste	792987
avav	1368622
yumm	1073748
pro	1392972
ilpt	1717307
myov	1679082
amwl	1393584
ns	1110805
enta	1177648
imcr	1671927
ttmi	1116942
road	1718227
ladr	1577670
etv	1322436
sumo	1643269
fcf	712537
wabc	311094
ypf	904851
slqt	1794783
bxmx	1298699
arlp	1086600
isee	1410939
cenx	949157
rckt	1281895
kalu	811596
gic	945114
ssys	1517396
evv	1222922
gogo	1537054
nfh	1737422
esta	1688757
pbf	1534504
bbn	1493683
inbt	1657803
vrm	1580864
cmre	1503584
grbk	1373670
rwt	930236
amcx	1514991
fpf	1567569
trs	842633
tnc	97134
rgnx	1590877
big	768835
imgn	855654
bkgfy	1447137
nfj	1260563
iag	1203464
silk	1397702
enva	1529864
ges	912463
kra	1321646
hyt	1222401
usac	1522727
acmr	1680062
rxdx	1718852
svc	945394
adus	1468328
nwn	1733998
gbx	923120
tgp	1308106
seer	1726445
aspn	1145986
bv	1734713
gnl	1526113
flws	1084869
buse	314489
atge	730464
clne	1368265
ipof	1818873
efsc	1025835
prlb	1443669
atra	1604464
mntk	1826600
bhlb	1108134
mtls	1091223
bcyc	1761612
stra	1013934
geni	1834489
gpor	874499
axsm	1579428
dac	1369241
nymt	1273685
delky	1361371
ldi	1831631
kos	1509991
dcom	846617
avid	896841
dao	1781753
mdgl	1157601
aosl	1387467
tbbk	1295401
gden	1071255
fgen	921299
csr	798359
par	708821
posh	1825480
ngm	1426332
scwx	1468666
btz	1379384
ccyc	1681769
fro	913290
nlst	1282631
schn	912603
bfly	1804176
cls	1030894
lrn	1157408
finv	1691445
glng	1207179
arch	1037676
hpk	1792849
crs	17843
din	49754
schl	866729
gty	1052752
loma	1711375
dm	1754820
amrn	897448
mbuu	1590976
bif	102426
mrtn	799167
slcjy	1523541
avxl	1314052
blfs	834365
ptnr	1096691
mbin	1629019
air	1750
ofg	1030469
hsc	45876
azz	8947
ocsl	1414932
mcri	907242
kros	1664710
sbsi	705432
cde	215466
ttcf	1741231
uis	746838
smwb	1842731
veco	103145
nrix	1549595
chrs	1512762
nbhc	1475841
dlx	27996
pta	1793882
yext	1614178
pgti	1354327
ocfc	1004702
mytay	1047564
spnt	1576018
vnet	1508475
hcc	1691303
afya	1771007
thry	1556739
repl	1737953
htld	799233
alx	3499
nog	1104485
ero	1853860
orgo	1661181
prim	1361538
nmfc	1496099
shen	354963
uvv	102037
sxi	310354
rnp	1224450
ltc	887905
giii	821002
pra	1127703
tgls	1534675
avah	1832332
aledy	1508668
hcsg	731012
crncy	909531
fdp	1047340
scs	1050825
fbnc	811589
gel	1022321
cmco	1005229
cnob	712771
tvty	704415
plya	1692412
agm	845877
bli	1689657
nmz	1266585
gol	1291733
ande	821026
faro	917491
oflx	1317945
chco	726854
rere	1838957
mor	1340243
acel	1698991
hims	1773751
asix	1673985
ichr	1652535
imos	1123134
sa	1231346
bkuh	1440153
jwsm	1831359
sndl	1766600
rvnc	1479290
amtb	1734342
brmk	1784797
brkl	1049782
ino	1055726
gb	1799983
tcbk	356171
vrex	1681622
qqqx	1608741
hzo	1057060
aten	1580808
jmia	1756708
bst	1616678
sens	1616543
usph	885978
chef	1517175
cxw	1070985
xene	1582313
btrs	1774155
goco	1808220
stba	719220
poly	914025
saft	1172052
tell	61398
srce	34782
bfs	907254
sgmo	1001233
hut	1731805
tmp	1005817
tgi	1021162
wetg	1784970
niu	1744781
aac	1829432
snex	913760
mrus	1651311
epac	6955
radi	1810739
inva	1080014
apog	6845
acb	1683541
nrk	1195739
scu	1403256
pcvx	1649094
tdup	1484778
eos	1308335
erii	1421517
atri	701288
ysg	1819580
smp	93389
etw	1322435
kamn	54381
kref	1631596
mqy	890196
arce	1740594
nxgn	708818
opi	1456772
kids	1425450
flng	1772253
chy	1222719
blnk	1429764
dnn	1063259
itpof	880224
zumz	1318008
atds	1068689
lung	1127537
cers	1020214
umh	752642
mnrl	1745797
sand	1434614
cts	26058
hlit	851310
oii	73756
audc	1086434
atec	1350653
pbi	78814
silv	1659520
evop	1704596
rgr	95029
uuuu	1385849
ssok	1559157
aroc	1389050
eig	1379041
taqr	1656053
cnxn	1050377
ggpi	1847127
pfc	946647
matw	63296
grc	42682
apr	1735803
pct	1830033
pdfs	1120914
bzun	1625414
hyln	1759631
rc	1527590
csv	1016281
aiv	922864
cndt	1677703
hyfm	1695295
forr	1023313
plab	810136
idt	1005731
ww	105319
plce	1041859
atlc	1464343
trssf	1778129
avo	1802974
cet	18748
sii	1512920
btu	1064728
cars	1683606
plby	1803914
karo	1828102
mnkd	899460
hurn	1289848
chct	1631569
hibb	1017480
ffwm	1413837
dk	1694426
tgsgy	1437731
pam	1469395
imax	921582
hqh	805267
tfan	1700849
hmst	1518715
krny	1617242
ltch	1826000
arco	1508478
clm	814083
chi	1171471
hkib	1769731
sdc	1775625
amph	1297184
nexa	1713930
clfd	796505
igr	1268884
clb	1000229
gam	40417
oec	1609804
rfp	1393066
gsm	1639877
atex	1304492
tls	320121
aod	1379400
sndx	1395937
rbcaa	921557
bnr	1792267
amr	1704715
agys	78749
arko	1823794
ango	1275187
trmr	1849396
amwd	794619
prpb	1812667
cbd	1038572
ccrn	1141103
cstl	1447362
gsg	1332174
axl	1062231
adtn	926282
real	1573221
lasr	1124796
omp	1652133
hera	1842912
prtc	1782999
biogy	1572957
ocgn	1372299
nndm	1643303
for	1406587
iesc	1048268
rapt	1673772
dbi	1319947
nrc	70487
cpuh	1828608
arct	1768224
mgnx	1125345
lmat	1158895
awf	906013
bmdpf	1002788
rpt	842183
gmre	1533615
inn	1497645
by	1702750
gldd	1372020
oprx	1448431
pfbc	1492165
kura	1422143
view	1811856
gabc	714395
fnma	310522
nhc	1047335
sfl	1289877
pmvp	1699382
clvly	1290877
thq	1604522
hrtx	818033
yduqy	1519821
mgic	876779
altm	1692787
jbss	880117
qure	1590560
ngd	800166
modn	1118417
clmt	1340122
vldr	1745317
res	742278
crhc	1818212
ceva	1173489
reta	1358762
apsg	1820872
wnc	879526
jrvr	1620459
dsgn	1807120
myi	883412
bcsf	1655050
amsf	1018979
ipsc	1850119
smpr	773717
love	1701758
sdig	1856028
crnx	1658247
arqt	1787306
denn	852772
slp	1023459
itcb	1276671
mgtx	1735438
banc	1169770
endp	1593034
tsc	1380846
anab	1370053
vnda	1347178
gshn	1639327
tbi	768899
cgnt	1824814
obnk	1516912
trtx	1630472
ha	1172222
cown	1466538
qnst	1117297
ac	1642122
fax	790500
jpc	1216583
wash	737468
cioxy	1483379
ocft	1780531
eim	1176984
resi	1555039
ebix	814549
ffc	1174164
dawn	1845337
mtl	1302362
zeal	1674988
gevo	1392380
zme	1838937
ruby	1709401
igms	1496323
rna	1599901
aus	1838207
ecol	1783400
kyn	1293613
jout	788329
ryi	1481582
afin	1568162
rmax	1581091
cii	1278895
dnow	1599617
bhe	863436
cmps	1816590
bkd	1332349
mov	72573
zuus	1687926
alxo	1810182
lbai	846901
ccf	830524
fnko	1704711
pae	1720821
tile	715787
vtol	1525221
geo	923796
mvis	65770
mx	1325702
jynt	1612630
vmo	884152
swm	1000623
zgnx	1375151
revg	1687221
fph	1574197
pml	1170299
prpl	1643953
azre	1633438
ten	1024725
cplg	1707178
ahh	1569187
bmtc	802681
sptn	877422
max	1818383
osw	1758488
nssc	69633
parr	821483
hbnc	706129
ra	1655099
can	1780652
caap	1717393
wetf	880631
good	1234006
brog	1774983
mhd	1034665
dht	1331284
yala	1794350
bhk	1160864
rbbn	1708055
orla	1680056
acrs	1557746
xent	1271214
fhai	1309251
gco	18498
bngo	1411690
cchwf	1776738
ntgr	1122904
knsa	1730430
plow	1287213
wina	908315
tmci	1630627
aan	1821393
nnox	1795251
tcx	909494
htd	1260041
ubp	1029800
plym	1515816
cepu	1717161
vray	1597313
scsc	918965
dly	1788399
gof	1380936
sph	1005210
splp	1452857
qcrh	906465
alvr	1754068
vrs	1421182
uvsp	102212
nesr	1698514
jqc	1227476
eh	1759783
wlkp	1604665
pump	1680247
hfwa	1046025
paya	1819881
vivo	794172
vvi	884219
pahc	1069899
stg	1723935
goss	1728117
ghg	1724755
kron	1741830
hsii	1066605
uan	1425292
oust	1816581
land	1495240
bomn	1494582
ceix	1710366
safly	1538028
lind	1512499
ntst	1798100
aio	1778114
srrk	1727196
abtx	1642081
bcor	1068875
pgen	1356090
ntus	878526
ncbs	1174850
rptx	1808158
ghld	1821160
agro	1499505
ayrwf	1847462
pntm	1830392
ainv	1278752
gts	1171662
amswa	713425
swbi	1092796
dgii	854775
pll	1728205
lgv	1832300
nfbk	1493225
arlo	1736946
hwkn	46250
apgb	1838337
nmco	1774342
hone	1769617
mcrb	1609809
mcb	1476034
cio	1593222
gnog	1768012
invz	1835654
doyu	1762417
clar	913277
nx	1423221
cal	14707
bjri	1013488
pdt	855886
ihc	701869
opra	1737450
bto	925683
skil	1774675
hstm	1095565
nie	1383441
talo	1724965
holi	1357450
omic	1850906
ontf	1110611
qtt	1733298
phk	1219360
lgsxy	1447221
apts	1481832
imtx	1809196
root	1788882
knte	1797768
este	10254
vxrt	72444
uht	798783
lpi	1528129
prdo	1046568
fbms	947559
gsbc	854560
alpc	1616736
grwg	1604868
bxc	1301787
uec	1334933
krp	1657788
peri	1338940
nex	1688476
bcx	1506289
bitf	1812477
hfro	1710680
wiw	1267902
oxlc	1495222
tigr	1756699
bvs	1665988
cfb	1458412
cpf	701347
onew	1772921
fhtx	1822462
eoi	1300391
gsl	1430725
cry	784199
gci	1579684
bw	1630805
iim	885601
prax	1689548
vsec	102752
tcpc	1370755
bvh	315858
vhi	59255
nwli	1635984
stok	1623526
csii	1180145
imvt	1764013
alp-pq	3153
idya	1676725
hov	357294
rrd	29669
stng	1483934
nptn	1227025
emd	1227862
tshmy	1503526
zy	1645842
fmbh	700565
acco	712034
boom	34067
ctbi	350852
boe	1320375
dnmr	1779020
ccd	1602584
slrc	1418076
rad	84129
trvg	1683825
cgbd	1544206
zyme	1403752
np	1296435
ldp	1548717
akro	1744659
glp	1323468
ewtx	1710072
ymab	1722964
fmcb	1085913
naut	1808805
ffntf	1783875
iiin	764401
vgm	880892
merc	1333274
avir	1593899
blue	1293971
glt	41719
amrx	1723128
ffic	923139
ta	1378453
svfa	1828478
brg	1442626
hcci	1403431
kzr	1645666
efc	1411342
leu	1065059
cvgw	1133470
tup	1008654
nkx	1195738
ble	1176194
strl	874238
boac	1818089
bwmx	1788257
vkq	877463
grpn	1490281
fsm	1341335
asle	1754170
veri	1615165
hnst	1530979
ingn	1294133
ruprf	1010000
cgem	1789972
cprx	1369568
ecom	1169652
sln	1479615
mdxg	1376339
iiiv	1728688
mass	1555279
avan	1819608
ride	1759546
sols	1519177
kdny	1435049
mitk	807863
tmst	1598428
hci	1400810
igap	1506983
lbc	1475348
hiii	1823034
btwn	1815086
abit	1095146
titn	1409171
cac	750686
crzo	1040593
agen	1098972
exk	1277866
capl	1538849
fmtx	1538927
uslm	82020
lqdt	1235468
iqi	885125
mcbs	1747068
ambc	874501
olp	712770
egrx	827871
stkl	351834
bbdc	1379785
dmrc	1438231
bzh	915840
rbac	1815184
msda	1846996
ehth	1333493
sibn	1459839
slca	1524741
nbr	1163739
mye	69488
plus	1022408
ngms	1821349
fpac	1829426
cbtx	1473844
goac	1816176
pfn	1296250
htbk	1053352
tbph	1583107
drq	1042893
notv	720154
gim	828803
nid	1557915
npacy	1450276
arr	1428205
hafc	1109242
cutr	1162461
scoa	1828985
slam	1838162
pcn	1160990
trns	99302
lgac	1836337
pbfx	1582568
vitl	1579733
acre	1529377
tpb	1290677
ctrn	1318484
bit	1562818
pzn	1399249
curo	1711291
mgi	1273931
dbd	28823
bfk	1137393
drd	1023512
desp	1703141
hy	1173514
afmd	1608390
coll	1267565
myd	879361
crmt	799850
svm	1340677
tgs	931427
ospn	1044777
etj	1395325
ruth	1324272
spaq	1838527
crai	1053706
utl	755001
sboey	1578955
hngr	722723
quot	1115128
kelya	55135
ontx	1130598
lx	1708259
blx	890541
vslax	853180
fsp	1031316
ccvi	1828250
gsev	1828096
innv	1834376
dtrc	1182737
hesm	1789832
cmbm	1738177
osur	1116463
vvr	1059386
wpcb	1836074
bcab	1826892
cldt	1476045
mbi	814585
maxn	1796898
gpmt	1703644
pgc	1050743
srdx	924717
bry	1705873
ivr	1437071
kop	1315257
grts	1656634
gbl	1060349
fc	886206
petq	1668673
calt	1795579
gprk	1464591
bbar	913059
rick	935419
blde	1779128
tclry	1080259
stro	1382101
cydy	1175680
aszp	1021917
wttr	1693256
dyn	1818794
prld	1678660
kvsc	1846068
tpc	77543
anip	1023024
atni	879585
wkhs	1425287
dmlp	1172358
vwe	1834045
bgy	1393299
novn	1467154
sp	1059262
insg	1022652
mtw	61986
gato	1517006
hzon	1821788
pntg	1766400
psnl	1527753
sva	1084201
tals	1827506
treb	1805833
vinp	1826286
adap	1621227
krus	1772177
yorw	108985
ftci	1828161
gnk	1326200
dhc	1075415
nwbo	1072379
trst	357301
vcv	895531
ulnv	1605810
fviv	1828183
hbia	732417
sohu	1734107
poww	1015383
vygg	1822877
nxj	1087786
mmx	1773250
ikna	1835579
diax	1608742
cara	1346830
le	799288
blu	1259942
yell	716006
dske	1642453
trmd	1655891
nbb	1478888
prty	1592058
ccb	1437958
newt	1587987
cnvy	1787640
legh	1436208
muc	1051004
swir	1111863
smlr	1554859
catc	711772
wksp	1096275
phat	1783183
lxrx	1062822
cmrx	1117480
oric	1796280
rm	1519401
hckt	1057379
rytm	1649904
cmtl	23197
cfiv	1825249
pebo	318300
avk	1219120
meso	1345099
ghy	1554697
amrk	1591588
bgb	1546429
skyt	1819974
vbiv	764195
ccv	1812234
msc	1713334
dhil	909108
dcph	1654151
ofix	884624
cnsl	1304421
mvf	835948
hmpt	1830197
thff	714562
lgo	1400438
dsp	1828791
siga	1010086
rev	887921
mit	1826058
bme	1314966
fsnb	1840225
imxi	1683695
chs	897429
indt	1037390
agx	100591
clw	1441236
acqr	1837393
plnhf	1813452
atrs	1016169
rex	744187
thw	1635977
mmd	1518557
conn	1223389
icpt	1270073
sbr	710752
ogi	1620737
fdmt	1650648
oprt	1538716
mrc	1439095
hps	1215913
igd	1285890
evc	1109116
moln	1745114
chw	1396277
eft	1288992
rnlx	1811115
ufcs	101199
blw	1233681
chuy	1524931
gth	1782594
lmaca	1831992
ipod	1818876
leap	1818346
vuzi	1463972
abml	1576873
ctlp	896429
fcbc	859070
stk	1471420
twi	899751
mui	1232860
rmgc	1838108
bfst	1624322
vapo	1253176
fmcc	1026214
fulc	1680581
cass	708781
npk	80172
jpi	1547994
rgp	1084765
tmdx	1756262
acbi	1461755
idex	837852
ggn	1313510
ifn	917100
tpic	1455684
hix	1058239
agcb	1830232
jfr	1276533
ipi	1421461
metc	1687187
tgb	878518
ueic	101984
mmu	886043
thr	1489096
tdf	919893
hvt	216085
tspq	1838219
mbwm	1042729
biox	1769484
myn	882150
prts	1378950
opy	791963
revh	1841389
sxc	1514705
nmm	1415921
mcs	62234
plrx	1746473
gmii	1819395
nrgx	1756908
irmd	1325618
vaqc	1842386
seah	1820852
dsu	1051003
mua	901243
srg	1628063
msbi	1466026
upld	1505155
rmr	1644378
allk	1564824
btai	1720893
phar	1828316
cir	1091883
nqp	870780
kpti	1503802
awp	1390195
scvl	895447
evn	1074540
rbnc	1606440
arow	717538
crf	33934
uxin	1729173
epix	1633932
wsbf	1569994
dba	1383082
ebtc	1018399
gain	1321741
borr	1715497
bfc	1746109
itrn	1337117
lxfr	1096056
wdh	1823986
xl	1772720
cpac	1221029
amti	1801777
vki	908993
efr	1258623
hpi	1176199
prqr	1612940
mfl	1045126
prpc	1821329
rmo	1757932
anik	898437
ocul	1393434
iva	1756594
xxii	1347858
tpvg	1580345
frph	844059
pets	1040130
dco	30305
haac	1824013
raas	1804583
vec	1601548
ke	1606757
sify	1094324
loop	1504678
mca	888410
inve	1036044
ead	1210123
loco	1606366
isd	1534880
yin	1661125
dfp	1559991
vff	1584549
leo	818972
bbsi	902791
ncv	1214935
cswc	17313
egle	1322439
tars	1819790
aerg	879911
pv	1818787
uve	891166
dpg	1515671
fsd	1494530
fosl	883569
sptk	1836259
lpg	1596993
ytpg	1840859
hlx	866829
amot	46129
phvs	1830487
dmtk	1651944
nktx	1787400
mod	67347
mofg	1412665
ufpt	914156
bui	1528988
zev	1802749
fmnb	709337
wtba	1166928
acet	1720580
tbcp	1815753
akya	1711933
co	1467808
lwel	1567098
amal	1823608
dx	826675
sirr	1523526
motv	1827821
ccap	1633336
hayn	858655
ibcp	39311
pmo	900422
fmac	1822219
alrs	903419
mbac	1839175
newp	1369085
iiac	1825042
htbi	1538263
hbt	775215
ctaq	1823634
eqd	1818221
sri	1043337
hhla	1824185
flic	740663
tcva	1845580
ebf	33002
finm	1823855
ohpa	1836129
agac	1833909
veru	863894
fisi	862831
snrh	1823854
tcs	1411688
spwh	1132105
fnch	1733257
fsbc	1275168
nvgs	1581804
dcrn	1836154
rmt	912147
ll	1396033
dlth	1649744
cresy	1034957
impx	1820191
ephy	1827248
sfst	1090009
eto	1281926
mcft	1638290
orc	1518621
pdot	1841845
vgii	1841761
vpg	1487952
rbb	1499422
pacx	1829797
bwb	1341317
trc	96869
mitt	1514281
atom	1420520
dgnu	1827076
rmni	1635282
cool	1829953
hio	910068
tsha	1806310
stxb	1499453
pflt	1504619
fcax	1823733
rigl	1034842
aehr	1040470
grvy	1313310
gtx	1735707
ulh	1308208
altg	1759824
spfi	1163668
aaqc	1838883
tlga	1827871
djco	783412
dxpe	1020710
nstb	1834518
zixi	855612
bmrc	1403475
hql	884121
oepw	1824677
qiwi	1561566
dtil	1357874
vor	1817229
prth	1653558
annx	1528115
eqbk	1227500
rdvt	1720116
mvbf	1277902
omer	1285819
atha	1620463
ormp	1176309
wti	1288403
cang	1725123
mirm	1759425
avd	5981
gthx	1560241
ktf	839533
muj	1053988
albo	1322505
ooma	1327688
fra	1259708
gbab	1495825
acam	1846125
cris	1108205
llnw	1391127
txcb	1006840
gbio	1733294
bbcp	1703956
pds	1013605
iclk	1697818
pnnt	1383414
casa	1333835
naac	1830063
rada	761238
dibs	1600641
xpdi	1839341
abst	1071058
tcda	1595585
stxs	1289340
avdl	1012477
ezoo	1752372
apph	1807707
tlys	1524025
trin	1786108
jwel	1805594
taco	1585583
valu	717720
ever	1640428
sdhy	1812923
lhc	1824153
omn	1090061
nan	1074769
ecc	1604174
smbc	916907
etb	1308927
bh	1726173
ccne	736772
eose	1805077
algs	1799448
bfz	1137391
cyd	932695
gnty	1058867
ngca	1843388
cstr	1676479
irs	933267
apyx	719135
vera	1831828
higa	1823776
caf	1368493
tipt	1393726
ztr	836412
tpgy	1819399
gern	886744
miy	890393
ccbg	726601
kvsa	1841873
vist	1762506
cfvi	1830081
asts	1780312
mhn	1038186
aray	1138723
mrns	1267813
btaq	1815526
artna	863110
snii	1838359
tdw	98222
inbk	1562463
hpf	1189740
fdus	1513363
laws	703604
rfi	891290
ntp	829365
dgica	800457
rngtf	1431852
giix	1841080
gut	1080720
ppt	827773
enpc	1816261
pstx	1661460
sbnc	703904
senea	88948
allt	1365767
mrsn	1442836
cpsi	1169445
pmm	844790
gtii	356590
ndls	1275158
afb	1162027
bhb	743367
ndac	1837067
spne	1637761
crge	1277250
grcl	1826492
jri	1539337
wuyi	1687065
pcpc	1824993
joan	1834585
apei	1201792
glbl	1838615
ppgh	1826333
acah	1836274
pbt	319654
aomr	1766478
dtst	1419951
lctx	876343
gmbt	1836190
gsqd	1837207
ennv	1832351
frxb	1840161
tig	1801754
knop	1564180
scle	1838697
ptoc	1838238
hcic	1829455
fcuv	1590418
cznc	810958
wsr	1175535
dzsi	1101680
sgu	1002590
sanb	1856689
plse	1625101
pmx	1181506
wald	1840199
oyst	1720725
ufi	100726
ffa	1291334
jcic	1822312
slcr	1826553
amnb	741516
slac	1834755
gss	903571
mux	314203
gfx	1823896
lmrk	1615346
spgs	1839127
coli	1829615
bsrr	1130144
jnce	1640455
twni	1835881
tioa	1846163
scob	1838431
acii	1838614
sol	1417892
ross	1841610
rxra	1840463
macc	1840148
fact	1838987
wprt	1370416
ctt	1341141
atmr	1836176
asa	1230869
gilt	897322
hffg	1680873
insw	1679049
spro	1701108
nsr	813639
bgfv	1156388
anzu	1840877
dsm	855887
hudi	1791725
ipha	1598599
bym	1181187
smbk	1038773
pyr	1743344
twnd	1814215
min	826735
mpx	1129155
nodk	1681206
seznl	1662991
svfc	1837240
abus	1447028
akba	1517022
noa	1368519
kodk	31235
jro	1289213
flmn	1703785
free	1753706
olma	1750284
dtoc	1839998
hbmd	1390162
evi	65312
selb	1453687
hcar	1824846
kor	1507964
blbd	1589526
faca	1839550
joff	1824149
atax	1059142
aef	846676
vktx	1607678
claa	1837739
gan	1799332
hawel	46207
sb	1434754
brt	14846
bcov	1313275
axgn	805928
care	1829576
sd	1349436
kopn	771266
